Date,Expiry,En_Date,Ce_En_Date,Pe_En_Date,Ce_Ex_Date,Pe_Ex_Date,Fut_En_Price,Atm_strike,Ce_Short_strike,Pe_Short_strike,Ce_Long_strike,Pe_Long_strike,Ce_Short_En_Price,Ce_Short_Ex_Price,Pe_Short_En_Price,Pe_Short_Ex_Price,Ce_Long_En_Price,Ce_Long_Ex_Price,Pe_Long_En_Price,Pe_Long_Ex_Price,Initial_Premium,Exit_Premium,Returns_Abs,Quantity,Lot_Size,Total_Abs_Return,Total_Capital_Return,Total_Pct_Return,Pfolio_Total_Daily_Drawdown,Pfolio_Max_Daily_Drawdown
2017-01-02,2017-01-05 0:00,2017-01-02 10:30,2017-01-02 10:30,2017-01-02 10:30,2017-01-05 14:30:59,2017-01-05 14:30:59,18067.95,18100.0,18100.0,18100.0,18400.0,17700.0,89.95,21.5,171.45,18.9,25.45,0.05,32.35,0.05,204.0,40.0,163.0,1,100,16330.0,1016330.0,1.633,0.0,0.0
2017-01-03,2017-01-05 0:00,2017-01-03 10:30,2017-01-03 10:30,2017-01-03 10:30,2017-01-05 14:45:59,2017-01-05 14:45:59,18107.0,18100.0,18100.0,18100.0,18500.0,17700.0,90.3,27.2,136.55,8.65,12.1,0.05,21.6,0.05,193.0,36.0,157.0,1,100,15740.0,1032070.0,1.574,0.0,0.0
2017-01-04,2017-01-05 0:00,2017-01-04 10:30,2017-01-04 10:30,2017-01-04 10:30,2017-01-05 15:03:59,2017-01-05 15:03:59,18048.05,18000.0,18000.0,18000.0,18400.0,17700.0,94.45,118.3,82.0,0.1,6.4,0.05,11.75,0.05,158.0,118.0,40.0,1,100,4000.0,1036070.0,0.4,0.0,0.0
2017-01-05,2017-01-05 0:00,2017-01-05 10:30,2017-01-05 10:30,2017-01-05 10:30,2017-01-05 15:03:59,2017-01-05 15:03:59,18079.7,18100.0,18100.0,18100.0,18400.0,17700.0,20.0,29.95,79.05,0.6,0.2,0.05,0.35,0.05,98.0,30.0,68.0,1,100,6805.0,1042875.0,0.6805,0.0,0.0
2017-01-06,2017-01-12 0:00,2017-01-06 10:30,2017-01-06 10:30,2017-01-06 10:30,2017-01-11 10:54:59,2017-01-11 10:54:59,18340.0,18300.0,18300.0,18300.0,18700.0,18000.0,129.0,284.25,137.0,4.85,19.5,28.3,46.8,1.1,200.0,260.0,-60.0,1,100,-6000.0,1036875.0,-0.6,-0.006,-0.006
2017-01-09,2017-01-12 0:00,2017-01-09 10:30,2017-01-09 10:30,2017-01-09 10:30,2017-01-11 13:12:59,2017-01-11 13:12:59,18359.1,18400.0,18400.0,18400.0,18700.0,18000.0,78.25,355.6,160.0,4.1,10.75,103.0,30.75,0.65,197.0,256.0,-59.0,1,100,-5930.0,1030945.0,-0.593,-0.0119,-0.0119
2017-01-10,2017-01-12 0:00,2017-01-10 10:30,2017-01-10 10:30,2017-01-10 10:30,2017-01-11 12:45:59,2017-01-11 12:45:59,18361.75,18400.0,18400.0,18400.0,18700.0,18000.0,64.45,293.55,135.9,5.75,5.15,62.0,14.55,0.9,181.0,236.0,-56.0,1,100,-5575.0,1025370.0,-0.5575,-0.0175,-0.0175
2017-01-11,2017-01-12 0:00,2017-01-11 10:30,2017-01-11 10:30,2017-01-11 10:30,2017-01-11 13:12:59,2017-01-11 13:12:59,18625.9,18600.0,18600.0,18600.0,19000.0,18300.0,58.35,172.0,82.65,16.0,0.9,9.55,7.25,2.4,133.0,176.0,-43.0,1,100,-4320.0,1021050.0,-0.432,-0.0218,-0.0218
2017-01-12,2017-01-12 0:00,2017-01-12 10:30,2017-01-12 10:30,2017-01-12 10:30,2017-01-12 15:01:59,2017-01-12 15:01:59,18860.0,18900.0,18900.0,18900.0,19200.0,18500.0,21.15,3.0,79.2,15.0,0.55,0.05,0.95,0.05,99.0,18.0,81.0,1,100,8095.0,1029145.0,0.8095,-0.0137,-0.0218
2017-01-13,2017-01-19 0:00,2017-01-13 10:30,2017-01-13 10:30,2017-01-13 10:30,2017-01-16 12:55:59,2017-01-16 12:55:59,18830.0,18800.0,18800.0,18800.0,19200.0,18500.0,131.7,290.0,137.45,41.45,26.7,59.45,42.6,11.95,200.0,260.0,-60.0,1,100,-6020.0,1023125.0,-0.602,-0.0198,-0.0218
2017-01-16,2017-01-19 0:00,2017-01-16 10:30,2017-01-16 10:30,2017-01-16 10:30,2017-01-19 15:06:59,2017-01-19 15:06:59,19005.2,19000.0,19000.0,19000.0,19400.0,18600.0,108.7,128.9,133.0,0.05,15.3,0.05,25.95,0.05,200.0,129.0,72.0,1,100,7160.0,1030285.0,0.716,-0.0126,-0.0218
2017-01-17,2017-01-19 0:00,2017-01-17 10:30,2017-01-17 10:30,2017-01-17 10:30,2017-01-19 15:03:59,2017-01-19 15:03:59,19164.35,19200.0,19200.0,19200.0,19500.0,18800.0,82.65,0.45,136.9,43.05,16.35,0.05,22.8,0.05,180.0,43.0,137.0,1,100,13700.0,1043985.0,1.37,0.0,-0.0218
2017-01-18,2017-01-19 0:00,2017-01-18 10:30,2017-01-18 10:30,2017-01-18 10:30,2017-01-19 10:04:59,2017-01-19 10:04:59,19290.15,19300.0,19300.0,19300.0,19700.0,18900.0,70.45,2.3,95.2,207.2,2.85,0.05,7.05,4.3,156.0,205.0,-49.0,1,100,-4940.0,1039045.0,-0.494,-0.0049,-0.0218
2017-01-19,2017-01-19 0:00,2017-01-19 10:30,2017-01-19 10:30,2017-01-19 10:30,2017-01-19 15:03:59,2017-01-19 15:03:59,19116.25,19100.0,19100.0,19100.0,19500.0,18700.0,38.9,42.05,46.1,0.2,0.15,0.05,0.25,0.05,85.0,42.0,42.0,1,100,4245.0,1043290.0,0.4245,-0.0007,-0.0218
2017-01-20,2017-01-25 0:00,2017-01-20 10:30,2017-01-20 10:30,2017-01-20 10:30,2017-01-25 14:34:59,2017-01-25 14:34:59,19002.5,19000.0,19000.0,19000.0,19400.0,18600.0,138.3,292.0,130.05,0.2,23.1,1.95,23.6,0.1,222.0,290.0,-68.0,1,100,-6850.0,1036440.0,-0.685,-0.0075,-0.0218
2017-01-23,2017-01-25 0:00,2017-01-23 10:30,2017-01-23 10:30,2017-01-23 10:30,2017-01-25 11:12:59,2017-01-25 11:12:59,18866.65,18900.0,18900.0,18900.0,19200.0,18500.0,94.0,260.1,124.95,0.65,18.05,22.3,18.2,0.25,183.0,238.0,-56.0,1,100,-5550.0,1030890.0,-0.555,-0.0131,-0.0218
2017-01-24,2017-01-25 0:00,2017-01-24 10:30,2017-01-24 10:30,2017-01-24 10:30,2017-01-25 12:37:59,2017-01-25 12:37:59,18984.1,19000.0,19000.0,19000.0,19400.0,18600.0,67.55,182.75,79.5,1.65,2.7,0.95,4.05,0.2,140.0,183.0,-43.0,1,100,-4295.0,1026595.0,-0.4295,-0.0174,-0.0218
2017-01-25,2017-01-25 0:00,2017-01-25 10:30,2017-01-25 10:30,2017-01-25 10:30,2017-01-25 13:01:59,2017-01-25 13:01:59,19148.0,19100.0,19100.0,19100.0,19500.0,18800.0,62.0,106.2,22.4,3.3,0.35,0.35,0.6,0.35,83.0,109.0,-25.0,1,100,-2535.0,1024060.0,-0.2535,-0.0199,-0.0218
2017-01-27,2017-02-02 0:00,2017-01-27 10:30,2017-01-27 10:30,2017-01-27 10:30,2017-02-02 15:16:59,2017-02-02 15:16:59,19765.0,19800.0,19800.0,19800.0,20200.0,19400.0,187.2,264.0,284.85,0.05,82.0,0.05,112.3,0.1,278.0,264.0,14.0,1,100,1385.0,1025445.0,0.1385,-0.0185,-0.0218
2017-01-30,2017-02-02 0:00,2017-01-30 10:30,2017-01-30 10:30,2017-01-30 10:30,2017-02-02 15:17:59,2017-02-02 15:17:59,19718.9,19700.0,19700.0,19700.0,20100.0,19300.0,241.0,349.0,275.0,0.05,111.4,0.15,105.5,0.1,299.0,349.0,-50.0,1,100,-4970.0,1020475.0,-0.497,-0.0235,-0.0235
2017-01-31,2017-02-02 0:00,2017-01-31 10:30,2017-01-31 10:30,2017-01-31 10:30,2017-02-01 14:46:59,2017-02-01 14:46:59,19549.05,19500.0,19500.0,19500.0,19900.0,19200.0,235.5,474.85,234.05,4.65,102.05,141.0,109.8,2.25,258.0,336.0,-79.0,1,100,-7855.0,1012620.0,-0.7855,-0.0314,-0.0314
2017-02-01,2017-02-02 0:00,2017-02-01 10:30,2017-02-01 10:30,2017-02-01 10:30,2017-02-02 13:13:59,2017-02-02 13:13:59,19627.75,19600.0,19600.0,19600.0,20000.0,19200.0,216.35,420.65,244.65,0.15,84.75,49.05,95.15,0.05,281.0,372.0,-91.0,1,100,-9060.0,1003560.0,-0.906,-0.0404,-0.0404
2017-02-02,2017-02-02 0:00,2017-02-02 10:30,2017-02-02 10:30,2017-02-02 10:30,2017-02-02 11:31:59,2017-02-02 11:31:59,20116.5,20100.0,20100.0,20100.0,20500.0,19700.0,40.4,9.7,71.45,141.6,0.85,0.25,1.0,2.35,110.0,149.0,-39.0,1,100,-3870.0,999690.0,-0.387,-0.0443,-0.0443
2017-02-03,2017-02-09 0:00,2017-02-03 10:30,2017-02-03 10:30,2017-02-03 10:30,2017-02-09 13:48:59,2017-02-09 13:48:59,20152.25,20200.0,20200.0,20200.0,20600.0,19700.0,141.95,28.35,232.0,27.25,33.85,0.35,50.8,0.25,289.0,55.0,234.0,1,100,23430.0,1023120.0,2.343,-0.0209,-0.0443
2017-02-06,2017-02-09 0:00,2017-02-06 10:30,2017-02-06 10:30,2017-02-06 10:30,2017-02-09 10:32:59,2017-02-09 10:32:59,20490.65,20500.0,20500.0,20500.0,20900.0,20100.0,145.5,1.95,194.25,413.3,36.0,0.1,50.5,80.75,253.0,334.0,-81.0,1,100,-8115.0,1015005.0,-0.8115,-0.029,-0.0443
2017-02-07,2017-02-09 0:00,2017-02-07 10:30,2017-02-07 10:30,2017-02-07 10:30,2017-02-09 15:15:59,2017-02-09 15:15:59,20384.85,20400.0,20400.0,20400.0,20800.0,20000.0,125.75,0.1,188.3,231.75,25.75,0.05,42.0,0.05,246.0,232.0,15.0,1,100,1455.0,1016460.0,0.1455,-0.0275,-0.0443
2017-02-08,2017-02-09 0:00,2017-02-08 10:30,2017-02-08 10:30,2017-02-08 10:30,2017-02-09 11:27:59,2017-02-09 11:27:59,20372.9,20400.0,20400.0,20400.0,20800.0,20000.0,113.8,1.2,177.9,352.0,20.45,0.05,38.0,44.25,233.0,309.0,-76.0,1,100,-7565.0,1008895.0,-0.7565,-0.0351,-0.0443
2017-02-09,2017-02-09 0:00,2017-02-09 10:30,2017-02-09 10:30,2017-02-09 10:30,2017-02-09 10:32:59,2017-02-09 10:32:59,20200.15,20200.0,20200.0,20200.0,20600.0,19800.0,39.15,27.0,82.0,139.75,0.9,0.9,3.2,8.6,117.0,157.0,-40.0,1,100,-4020.0,1004875.0,-0.402,-0.0391,-0.0443
2017-02-10,2017-02-16 0:00,2017-02-10 10:30,2017-02-10 10:30,2017-02-10 10:30,2017-02-16 14:39:59,2017-02-16 14:39:59,20326.15,20300.0,20300.0,20300.0,20700.0,19900.0,147.5,10.85,156.0,34.45,31.1,0.05,40.7,0.15,232.0,45.0,187.0,1,100,18660.0,1023535.0,1.866,-0.0204,-0.0443
2017-02-13,2017-02-16 0:00,2017-02-13 10:30,2017-02-13 10:30,2017-02-13 10:30,2017-02-16 14:44:59,2017-02-16 14:44:59,20290.1,20300.0,20300.0,20300.0,20700.0,19900.0,105.95,8.85,149.2,34.0,13.1,0.05,28.55,0.15,213.0,43.0,171.0,1,100,17085.0,1040620.0,1.7085,-0.0034,-0.0443
2017-02-14,2017-02-16 0:00,2017-02-14 10:30,2017-02-14 10:30,2017-02-14 10:30,2017-02-16 15:05:59,2017-02-16 15:05:59,20293.0,20300.0,20300.0,20300.0,20700.0,19900.0,91.95,0.75,132.7,37.7,8.85,0.05,21.45,0.05,194.0,38.0,156.0,1,100,15600.0,1056220.0,1.56,0.0,-0.0443
2017-02-15,2017-02-16 0:00,2017-02-15 10:30,2017-02-15 10:30,2017-02-15 10:30,2017-02-16 15:15:59,2017-02-16 15:15:59,20330.95,20300.0,20300.0,20300.0,20700.0,19900.0,88.3,0.25,84.0,46.05,3.6,0.05,9.15,0.05,160.0,46.0,113.0,1,100,11335.0,1067555.0,1.1335,0.0,-0.0443
2017-02-16,2017-02-16 0:00,2017-02-16 10:30,2017-02-16 10:30,2017-02-16 10:30,2017-02-16 11:34:59,2017-02-16 11:34:59,20140.4,20100.0,20100.0,20100.0,20500.0,19700.0,63.0,138.65,48.8,11.35,0.65,1.75,1.15,0.25,110.0,148.0,-38.0,1,100,-3800.0,1063755.0,-0.38,-0.0038,-0.0443
2017-02-17,2017-02-23 0:00,2017-02-17 10:30,2017-02-17 10:30,2017-02-17 10:30,2017-02-23 12:40:59,2017-02-23 12:40:59,20584.05,20600.0,20600.0,20600.0,21000.0,20200.0,149.5,352.75,168.25,1.15,29.0,38.9,47.1,0.2,242.0,315.0,-73.0,1,100,-7315.0,1056440.0,-0.7315,-0.0111,-0.0443
2017-02-20,2017-02-23 0:00,2017-02-20 10:30,2017-02-20 10:30,2017-02-20 10:30,2017-02-21 14:52:59,2017-02-21 14:52:59,20544.95,20500.0,20500.0,20500.0,21000.0,20100.0,153.15,305.15,110.8,19.55,14.0,22.2,21.25,4.05,229.0,298.0,-70.0,1,100,-6975.0,1049465.0,-0.6975,-0.0181,-0.0443
2017-02-21,2017-02-23 0:00,2017-02-21 10:30,2017-02-21 10:30,2017-02-21 10:30,2017-02-21 15:10:59,2017-02-21 15:10:59,20646.4,20600.0,20600.0,20600.0,21100.0,20200.0,133.0,280.0,90.6,19.45,6.05,22.0,10.55,4.85,207.0,273.0,-66.0,1,100,-6560.0,1042905.0,-0.656,-0.0247,-0.0443
2017-02-22,2017-02-23 0:00,2017-02-22 10:30,2017-02-22 10:30,2017-02-22 10:30,2017-02-23 15:06:59,2017-02-23 15:06:59,20878.0,20900.0,20900.0,20900.0,21100.0,20500.0,78.2,10.0,98.7,12.5,22.7,0.2,8.85,0.15,145.0,22.0,123.0,1,100,12320.0,1055225.0,1.232,-0.0123,-0.0443
2017-02-23,2017-02-23 0:00,2017-02-23 10:30,2017-02-23 10:30,2017-02-23 10:30,2017-02-23 15:06:59,2017-02-23 15:06:59,20892.85,20900.0,20900.0,20900.0,21100.0,20600.0,60.65,10.0,66.0,12.5,7.45,0.2,3.9,0.15,115.0,22.0,93.0,1,100,9315.0,1064540.0,0.9315,-0.003,-0.0443
2017-02-27,2017-03-02 0:00,2017-02-27 10:30,2017-02-27 10:30,2017-02-27 10:30,2017-03-02 14:10:59,2017-03-02 14:10:59,20752.0,20800.0,20800.0,20800.0,21200.0,20300.0,103.0,11.9,182.7,34.15,18.2,0.05,26.0,0.1,242.0,46.0,196.0,1,100,19560.0,1084100.0,1.956,0.0,-0.0443
2017-02-28,2017-03-02 0:00,2017-02-28 10:30,2017-02-28 10:30,2017-02-28 10:30,2017-03-02 14:39:59,2017-03-02 14:39:59,20719.95,20700.0,20700.0,20700.0,21100.0,20300.0,96.6,12.05,115.5,21.65,9.65,0.05,14.35,0.05,188.0,34.0,154.0,1,100,15450.0,1099550.0,1.545,0.0,-0.0443
2017-03-01,2017-03-02 0:00,2017-03-01 10:30,2017-03-01 10:30,2017-03-01 10:30,2017-03-02 14:45:59,2017-03-02 14:45:59,20865.85,20900.0,20900.0,20900.0,21300.0,20400.0,51.75,0.1,121.65,225.1,2.35,0.05,5.1,0.15,166.0,225.0,-59.0,1,100,-5905.0,1093645.0,-0.5905,-0.0059,-0.0443
2017-03-02,2017-03-02 0:00,2017-03-02 10:30,2017-03-02 10:30,2017-03-02 10:30,2017-03-02 14:45:59,2017-03-02 14:45:59,20889.5,20900.0,20900.0,20900.0,21300.0,20500.0,29.25,0.1,71.4,225.1,0.05,0.05,0.55,0.6,100.0,225.0,-124.0,1,100,-12450.0,1081195.0,-1.245,-0.0184,-0.0443
2017-03-03,2017-03-09 0:00,2017-03-03 10:30,2017-03-03 10:30,2017-03-03 10:30,2017-03-09 15:14:59,2017-03-09 15:14:59,20528.25,20500.0,20500.0,20500.0,20900.0,20100.0,144.2,217.0,151.6,0.05,28.65,0.05,37.85,0.1,229.0,217.0,12.0,1,100,1240.0,1082435.0,0.124,-0.0171,-0.0443
2017-03-06,2017-03-09 0:00,2017-03-06 10:30,2017-03-06 10:30,2017-03-06 10:30,2017-03-09 15:01:59,2017-03-09 15:01:59,20775.0,20800.0,20800.0,20800.0,21200.0,20400.0,89.65,4.9,155.45,33.8,7.75,0.05,27.25,0.05,210.0,39.0,172.0,1,100,17150.0,1099585.0,1.715,0.0,-0.0443
2017-03-07,2017-03-09 0:00,2017-03-07 10:30,2017-03-07 10:30,2017-03-07 10:30,2017-03-09 14:57:59,2017-03-09 14:57:59,20688.6,20700.0,20700.0,20700.0,21100.0,20300.0,84.45,29.25,128.3,8.55,7.1,0.1,16.85,0.05,189.0,38.0,151.0,1,100,15115.0,1114700.0,1.5115,0.0,-0.0443
2017-03-08,2017-03-09 0:00,2017-03-08 10:30,2017-03-08 10:30,2017-03-08 10:30,2017-03-08 11:19:59,2017-03-08 11:19:59,20757.95,20800.0,20800.0,20800.0,21200.0,20300.0,50.45,20.5,134.0,229.0,1.9,0.9,6.25,17.8,176.0,231.0,-54.0,1,100,-5450.0,1109250.0,-0.545,-0.0054,-0.0443
2017-03-09,2017-03-09 0:00,2017-03-09 10:30,2017-03-09 10:30,2017-03-09 10:30,2017-03-09 15:19:59,2017-03-09 15:19:59,20761.95,20800.0,20800.0,20800.0,21200.0,20300.0,25.05,0.1,107.75,83.75,0.15,0.05,1.3,0.05,131.0,84.0,48.0,1,100,4760.0,1114010.0,0.476,-0.0007,-0.0443
2017-03-10,2017-03-16 0:00,2017-03-10 10:30,2017-03-10 10:30,2017-03-10 10:30,2017-03-16 9:16:59,2017-03-16 9:16:59,20819.95,20800.0,20800.0,20800.0,21200.0,20400.0,201.1,459.0,217.0,0.75,68.7,97.95,71.5,0.1,278.0,362.0,-84.0,1,100,-8380.0,1105630.0,-0.838,-0.0091,-0.0443
2017-03-14,2017-03-16 0:00,2017-03-14 10:30,2017-03-14 10:30,2017-03-14 10:30,2017-03-16 14:41:59,2017-03-16 14:41:59,21183.55,21200.0,21200.0,21200.0,21600.0,20800.0,90.7,33.35,154.0,8.05,9.6,0.05,27.1,0.05,208.0,41.0,167.0,1,100,16670.0,1122300.0,1.667,0.0,-0.0443
2017-03-15,2017-03-16 0:00,2017-03-15 10:30,2017-03-15 10:30,2017-03-15 10:30,2017-03-16 15:05:59,2017-03-16 15:05:59,21255.9,21300.0,21300.0,21300.0,21700.0,20800.0,47.15,0.3,143.45,50.7,1.55,0.05,8.05,0.05,181.0,51.0,130.0,1,100,13010.0,1135310.0,1.301,0.0,-0.0443
2017-03-16,2017-03-16 0:00,2017-03-16 10:30,2017-03-16 10:30,2017-03-16 10:30,2017-03-16 15:19:59,2017-03-16 15:19:59,21291.05,21300.0,21300.0,21300.0,21600.0,20900.0,26.75,0.05,75.8,46.3,0.6,0.05,0.95,0.05,101.0,46.0,55.0,1,100,5475.0,1140785.0,0.5475,0.0,-0.0443
2017-03-17,2017-03-23 0:00,2017-03-17 10:30,2017-03-17 10:30,2017-03-17 10:30,2017-03-22 14:37:59,2017-03-22 14:37:59,21231.55,21200.0,21200.0,21200.0,21700.0,20800.0,129.25,2.3,124.7,335.2,9.2,0.4,19.5,42.95,225.0,294.0,-69.0,1,100,-6890.0,1133895.0,-0.689,-0.0069,-0.0443
2017-03-20,2017-03-23 0:00,2017-03-20 10:30,2017-03-20 10:30,2017-03-20 10:30,2017-03-22 09:16:59,2017-03-22 09:16:59,21155.05,21200.0,21200.0,21200.0,21600.0,20700.0,70.45,6.2,144.95,296.0,4.8,0.7,10.6,20.1,200.0,281.0,-81.0,1,100,-8140.0,1125755.0,-0.814,-0.015,-0.0443
2017-03-21,2017-03-23 0:00,2017-03-21 10:30,2017-03-21 10:30,2017-03-21 10:30,2017-03-22 09:20:59,2017-03-22 09:20:59,21146.1,21100.0,21100.0,21100.0,21600.0,20700.0,89.6,10.55,75.7,228.1,2.2,0.55,4.65,27.1,158.0,211.0,-53.0,1,100,-5255.0,1120500.0,-0.5255,-0.0203,-0.0443
2017-03-22,2017-03-23 0:00,2017-03-22 10:30,2017-03-22 10:30,2017-03-22 10:30,2017-03-23 15:03:59,2017-03-23 15:03:59,20921.15,20900.0,20900.0,20900.0,21300.0,20500.0,61.0,4.4,78.55,19.85,1.8,0.05,3.85,0.05,134.0,24.0,110.0,1,100,10975.0,1131475.0,1.0975,-0.0093,-0.0443
2017-03-23,2017-03-23 0:00,2017-03-23 10:30,2017-03-23 10:30,2017-03-23 10:30,2017-03-23 15:08:59,2017-03-23 15:08:59,20842.0,20800.0,20800.0,20800.0,21200.0,20400.0,39.6,103.85,35.95,0.2,0.15,0.05,0.25,0.05,75.0,104.0,-29.0,1,100,-2880.0,1128595.0,-0.288,-0.0122,-0.0443
2017-03-24,2017-03-30 0:00,2017-03-24 10:30,2017-03-24 10:30,2017-03-24 10:30,2017-03-30 15:00:59,2017-03-30 15:00:59,21161.05,21200.0,21200.0,21200.0,21600.0,20700.0,114.1,344.75,151.95,0.15,15.35,5.0,19.6,0.15,231.0,340.0,-109.0,1,100,-10865.0,1117730.0,-1.0865,-0.0231,-0.0443
2017-03-27,2017-03-30 0:00,2017-03-27 10:30,2017-03-27 10:30,2017-03-27 10:30,2017-03-29 11:59:59,2017-03-29 11:59:59,21086.8,21100.0,21100.0,21100.0,21500.0,20700.0,115.0,301.85,128.25,14.5,11.5,35.0,19.95,2.55,212.0,279.0,-67.0,1,100,-6700.0,1111030.0,-0.67,-0.0298,-0.0443
2017-03-28,2017-03-30 0:00,2017-03-28 10:30,2017-03-28 10:30,2017-03-28 10:30,2017-03-30 09:23:59,2017-03-30 09:23:59,21215.0,21200.0,21200.0,21200.0,21600.0,20800.0,101.7,232.75,92.0,3.55,6.4,5.1,10.75,0.35,177.0,231.0,-54.0,1,100,-5430.0,1105600.0,-0.543,-0.0352,-0.0443
2017-03-29,2017-03-30 0:00,2017-03-29 10:30,2017-03-29 10:30,2017-03-29 10:30,2017-03-30 13:17:59,2017-03-30 13:17:59,21301.0,21300.0,21300.0,21300.0,21800.0,20900.0,72.9,192.2,78.75,2.05,1.3,0.35,6.6,0.2,144.0,194.0,-50.0,1,100,-4995.0,1100605.0,-0.4995,-0.0402,-0.0443
2017-03-30,2017-03-30 0:00,2017-03-30 10:30,2017-03-30 10:30,2017-03-30 10:30,2017-03-30 15:04:59,2017-03-30 15:04:59,21472.8,21500.0,21500.0,21500.0,21900.0,21000.0,31.4,115.25,57.4,2.0,0.25,0.55,0.55,0.1,88.0,117.0,-29.0,1,100,-2860.0,1097745.0,-0.286,-0.043,-0.0443
2017-03-31,2017-04-06 0:00,2017-03-31 10:30,2017-03-31 10:30,2017-03-31 10:30,2017-04-06 15:17:59,2017-04-06 15:17:59,21546.6,21500.0,21500.0,21500.0,22000.0,21100.0,149.8,118.5,134.7,0.05,16.2,0.05,30.15,0.05,238.0,118.0,120.0,1,100,11970.0,1109715.0,1.197,-0.0311,-0.0443
2017-04-03,2017-04-06 0:00,2017-04-03 10:30,2017-04-03 10:30,2017-04-03 10:30,2017-04-06 15:17:59,2017-04-06 15:17:59,21487.9,21500.0,21500.0,21500.0,21900.0,21100.0,101.8,118.5,144.45,0.05,10.7,0.05,25.55,0.05,210.0,118.0,92.0,1,100,9155.0,1118870.0,0.9155,-0.0219,-0.0443
2017-04-05,2017-04-06 0:00,2017-04-05 10:30,2017-04-05 10:30,2017-04-05 10:30,2017-04-06 15:02:59,2017-04-06 15:02:59,21584.0,21600.0,21600.0,21600.0,22000.0,21200.0,60.2,20.15,108.6,7.05,2.0,0.05,8.9,0.1,158.0,27.0,131.0,1,100,13085.0,1131955.0,1.3085,-0.0088,-0.0443
2017-04-06,2017-04-06 0:00,2017-04-06 10:30,2017-04-06 10:30,2017-04-06 10:30,2017-04-06 15:03:59,2017-04-06 15:03:59,21615.7,21600.0,21600.0,21600.0,22000.0,21200.0,62.75,14.5,66.1,6.9,0.95,0.1,1.8,0.1,126.0,21.0,105.0,1,100,10490.0,1142445.0,1.049,0.0,-0.0443
2017-04-07,2017-04-13 0:00,2017-04-07 10:30,2017-04-07 10:30,2017-04-07 10:30,2017-04-13 15:09:59,2017-04-13 15:09:59,21605.05,21600.0,21600.0,21600.0,22000.0,21200.0,108.5,89.15,130.3,0.15,11.5,0.05,22.3,0.05,205.0,89.0,116.0,1,100,11580.0,1154025.0,1.158,0.0,-0.0443
2017-04-10,2017-04-13 0:00,2017-04-10 10:30,2017-04-10 10:30,2017-04-10 10:30,2017-04-12 12:55:59,2017-04-12 12:55:59,21453.0,21500.0,21500.0,21500.0,21900.0,21000.0,70.15,271.95,139.5,11.35,4.7,25.65,12.75,1.0,192.0,257.0,-64.0,1,100,-6445.0,1147580.0,-0.6445,-0.0064,-0.0443
2017-04-11,2017-04-13 0:00,2017-04-11 10:30,2017-04-11 10:30,2017-04-11 10:30,2017-04-13 15:07:59,2017-04-13 15:07:59,21639.05,21600.0,21600.0,21600.0,22100.0,21200.0,96.05,89.55,84.0,0.2,1.95,0.05,10.5,0.05,168.0,90.0,78.0,1,100,7795.0,1155375.0,0.7795,0.0,-0.0443
2017-04-12,2017-04-13 0:00,2017-04-12 10:30,2017-04-12 10:30,2017-04-12 10:30,2017-04-12 12:55:59,2017-04-12 12:55:59,21629.05,21600.0,21600.0,21600.0,22100.0,21200.0,77.2,182.85,80.2,21.45,1.2,3.2,7.65,2.25,149.0,199.0,-50.0,1,100,-5030.0,1150345.0,-0.503,-0.005,-0.0443
2017-04-13,2017-04-13 0:00,2017-04-13 10:30,2017-04-13 10:30,2017-04-13 10:30,2017-04-13 15:07:59,2017-04-13 15:07:59,21765.0,21800.0,21800.0,21800.0,22100.0,21300.0,20.35,0.2,89.3,95.5,0.3,0.05,0.5,0.05,109.0,96.0,13.0,1,100,1325.0,1151670.0,0.1325,-0.0037,-0.0443
2017-04-17,2017-04-20 0:00,2017-04-17 10:30,2017-04-17 10:30,2017-04-17 10:30,2017-04-20 15:16:59,2017-04-20 15:16:59,21665.0,21700.0,21700.0,21700.0,22100.0,21200.0,80.0,0.05,147.55,192.25,5.15,0.05,17.85,0.1,205.0,192.0,12.0,1,100,1240.0,1152910.0,0.124,-0.0025,-0.0443
2017-04-18,2017-04-20 0:00,2017-04-18 10:30,2017-04-18 10:30,2017-04-18 10:30,2017-04-18 15:01:59,2017-04-18 15:01:59,21929.25,21900.0,21900.0,21900.0,22400.0,21500.0,95.45,20.1,99.55,258.0,3.1,0.85,14.1,46.1,178.0,231.0,-53.0,1,100,-5335.0,1147575.0,-0.5335,-0.0078,-0.0443
2017-04-19,2017-04-20 0:00,2017-04-19 10:30,2017-04-19 10:30,2017-04-19 10:30,2017-04-20 15:16:59,2017-04-20 15:16:59,21619.95,21600.0,21600.0,21600.0,22100.0,21200.0,88.85,0.05,93.35,100.0,2.6,0.05,10.45,0.1,169.0,100.0,69.0,1,100,6925.0,1154500.0,0.6925,-0.0009,-0.0443
2017-04-20,2017-04-20 0:00,2017-04-20 10:30,2017-04-20 10:30,2017-04-20 10:30,2017-04-20 15:10:59,2017-04-20 15:10:59,21526.7,21500.0,21500.0,21500.0,22000.0,21100.0,40.05,2.3,44.75,11.7,0.1,0.05,0.4,0.1,84.0,14.0,70.0,1,100,7045.0,1161545.0,0.7045,0.0,-0.0443
